              File1                       File2           Case  File1_Value  File2_Value  AbsError  SMAPE(%)
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11106         1130         1129         1  0.088535
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11110         1243         1242         1  0.080483
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11162          979          979         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11164          977          977         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11203         1184         1181         3  0.253700
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11218         1279         1277         2  0.156495
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11222          978          976         2  0.204708
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11226         1051         1050         1  0.095193
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11227         2206         2184        22  1.002278
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11235         1360         1355         5  0.368324
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11270         1111         1109         2  0.180180
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11283         1102         1101         1  0.090785
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11284         1244         1241         3  0.241449
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11288         1030         1030         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1135         1317         1316         1  0.075959
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11364         1017         1017         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11391         1206         1206         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11417         2102         2102         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11428         1341         1341         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1143          958          954         4  0.418410
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11450         1322         1320         2  0.151400
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11463         1412         1410         2  0.141743
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11473         1236         1236         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11494         1229         1228         1  0.081400
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1149          947          947         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11526         1062         1061         1  0.094206
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11602         1207         1206         1  0.082884
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11648         1101         1101         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11651         1320         1315         5  0.379507
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11679         1196         1196         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11707         1597         1597         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11727         1222         1222         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11730         1027         1027         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11734          933          932         1  0.107239
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11762         1162         1162         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11774         1161         1161         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11777         1210         1209         1  0.082679
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1179         1413         1411         2  0.141643
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11808         1572         1571         1  0.063633
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1181         1019         1019         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11828         1249         1248         1  0.080096
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11830         1139         1138         1  0.087835
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11835         1098         1098         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11858         1391         1390         1  0.071917
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11928         1381         1380         1  0.072438
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11931         1318         1316         2  0.151860
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11956         1080         1080         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11994         1365         1355        10  0.735294
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_11997          984          983         1  0.101678
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1200         1506         1499         7  0.465890
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12039          970          969         1  0.103146
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1204         1824         1819         5  0.274499
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12087         1122         1121         1  0.089166
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12101         1121         1121         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12130         1070         1070         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12132         1026         1024         2  0.195122
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12163         1484         1484         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12173         1159         1158         1  0.086319
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12180         1375         1372         3  0.218420
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1218         1065         1051        14  1.323251
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt    chr1_S1_121         1266         1264         2  0.158103
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12209         1006         1005         1  0.099453
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12217         1126         1126         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12256          973          973         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12276          978          978         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12295         1100         1098         2  0.181984
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12367         1039         1038         1  0.096293
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1238         1402         1402         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12417         1203         1203         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12425         1373         1371         2  0.145773
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12455         1701         1691        10  0.589623
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12458         1281         1281         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12467         2104         2092        12  0.571973
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12497          967          965         2  0.207039
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12546         1338         1326        12  0.900901
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12558         1323         1313        10  0.758725
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12565         1001         1001         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12578         1610         1597        13  0.810727
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12580         2025         2022         3  0.148258
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12591         1547         1545         2  0.129366
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12612         1192         1192         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12623         1489         1489         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12626         1312         1310         2  0.152555
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12637         1109         1109         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12644         1188         1183         5  0.421763
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1264         1557         1552         5  0.321647
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12653         1030         1030         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12657         1340         1338         2  0.149365
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1267         1125         1123         2  0.177936
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12724         1208         1202         6  0.497925
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12726         1284         1264        20  1.569859
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12744         1351         1351         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12790         1131         1130         1  0.088456
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12826          978          978         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12835          964          964         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12873         2002         2001         1  0.049963
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12903         1030         1007        23  2.258223
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12940         1384         1383         1  0.072280
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12946          998          998         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12949         1868         1856        12  0.644468
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12955         1239         1239         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12984         1006         1005         1  0.099453
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_12996         1163         1162         1  0.086022
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13017         1121         1120         1  0.089246
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13051         2588         2581         7  0.270845
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13054         1163         1160         3  0.258287
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13062         1164         1164         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13093         1194         1194         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1309         1125         1123         2  0.177936
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1310         1201         1200         1  0.083299
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13199         1168         1166         2  0.171380
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13347         1189         1188         1  0.084140
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1335         1011         1011         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13470         1031         1031         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt    chr1_S1_134         1077         1077         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13518         1150         1150         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13521          976          976         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13527         1394         1392         2  0.143575
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13544         1383         1377         6  0.434783
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13546         1027         1027         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13552         1273         1273         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13567         1058         1049         9  0.854295
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13579         1203         1201         2  0.166389
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13593         1472         1470         2  0.135962
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13621         1004         1004         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13622         1194         1193         1  0.083787
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13634         1053         1052         1  0.095012
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13638          983          983         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13664          975          975         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13684          972          972         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13688         1397         1397         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt    chr1_S1_136         2102         2101         1  0.047585
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13709         1182         1181         1  0.084638
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13711         1330         1329         1  0.075216
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13737         1564         1563         1  0.063959
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13776         1339         1323        16  1.202104
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13794         1165         1165         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13806         1051         1033        18  1.727447
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1382         1985         1982         3  0.151248
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13877         1034         1033         1  0.096759
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13887         1110         1109         1  0.090131
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13889         1205         1204         1  0.083022
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13905         1178         1178         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13917         1016         1015         1  0.098474
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13921         1125         1125         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13954         1004         1003         1  0.099651
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13958         1487         1487         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_13967         1022         1022         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14047         1235         1234         1  0.081004
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14115         1057         1057         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14119         1419         1414         5  0.352983
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1412         1162         1162         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14153         1343         1341         2  0.149031
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14173         1112         1110         2  0.180018
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14177         1548         1548         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14206         1154         1151         3  0.260304
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14253         1723         1721         2  0.116144
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1428         1381         1377         4  0.290065
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14298         1315         1315         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1429         1343         1342         1  0.074488
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt    chr1_S1_142         1272         1270         2  0.157356
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14326         1812         1801        11  0.608912
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14328         1084         1084         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14330         1104         1101         3  0.272109
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1436         1025         1025         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14382         1318         1315         3  0.227877
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14407          988          984         4  0.405680
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14410         1211         1211         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14413         1066         1064         2  0.187793
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14421         1075         1075         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14423         1002          978        24  2.424242
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14424         1199         1194         5  0.417885
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14426         1324         1324         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14446          994          994         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14457         1028         1026         2  0.194742
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt    chr1_S1_144         1102         1102         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14561         2639         2639         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14565         1206         1206         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14569         1075         1074         1  0.093067
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14587         1329         1328         1  0.075273
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14618         2195         2192         3  0.136768
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14666         1342         1339         3  0.223797
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt   chr1_S1_1468         1252         1252         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14704         1135         1133         2  0.176367
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14713          992          991         1  0.100857
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14781         1119         1116         3  0.268456
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14811         1158         1158         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14813         1002         1002         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14827         1227         1192        35  2.893758
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14837         2154         2150         4  0.185874
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14841         1678         1666        12  0.717703
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14899         1639         1639         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14909          983          983         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14973         1002         1002         0  0.000000
GWFA_err15%_10k.txt  GWFA_err15%_10k_github.txt  chr1_S1_14976         1357         1357         0  0.000000
