              File1                       File2          Case  File1_Value  File2_Value  AbsError  SMAPE(%)
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1201        12234        12223        11  0.089954
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1204         7764         7757         7  0.090200
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1207         8115         8078        37  0.456988
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1212         7398         7393         5  0.067609
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_121         6677         6676         1  0.014978
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1220         7362         7355         7  0.095128
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1226         7754         7754         0  0.000000
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1232         7007         7001         6  0.085665
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1235         5903         5884        19  0.322389
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1236        10839        10805        34  0.314175
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1237         5800         5794         6  0.103502
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_123         7569         7567         2  0.026427
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1242         6480         6476         4  0.061747
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1244         5887         5883         4  0.067969
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1246         6921         6901        20  0.289394
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1251         6170         6142        28  0.454841
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1252         8249         8236        13  0.157719
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1255         6478         6459        19  0.293731
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_125         8773         8768         5  0.057009
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1260         7330         7313        17  0.232193
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1264         7860         7813        47  0.599758
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1265         7295         7280        15  0.205832
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1267         5936         5918        18  0.303695
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1273         6968         6959         9  0.129245
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1276         6225         6223         2  0.032134
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1282        10793        10779        14  0.129798
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1284         7385         7373        12  0.162624
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1285         6554         6549         5  0.076318
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1287         7091         7080        11  0.155247
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_128         5816         5808         8  0.137646
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1291         7426         7402        24  0.323712
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1296         6529         6527         2  0.030637
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1297         6199         6181        18  0.290792
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1298         6877         6862        15  0.218357
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt    chr1_S1_12        12434        12412        22  0.177091
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1303        10750        10734        16  0.148948
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1310        10894        10871        23  0.211348
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1312         6959         6956         3  0.043119
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1316         6152         6148         4  0.065041
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_131         6120         6118         2  0.032685
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1324         6446         6442         4  0.062073
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1325         8326         8320         6  0.072089
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1327         8759         8741        18  0.205714
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1328         6297         6291         6  0.095329
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1331         5921         5917         4  0.067579
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1336         6590         6586         4  0.060716
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1343         6103         6100         3  0.049168
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1346         6059         6045        14  0.231328
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1349         5918         5909         9  0.152194
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1351         8107         8106         1  0.012336
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1353         5971         5968         3  0.050255
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1363         6263         6235        28  0.448072
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1366        12954        12941        13  0.100405
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1374         6155         6148         7  0.113793
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1376         6134         6113        21  0.342941
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1379         6546         6508        38  0.582197
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1382         7959         7955         4  0.050270
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1383         5909         5892        17  0.288111
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1384         5812         5809         3  0.051631
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1385         6005         5989        16  0.266800
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1389         8074         8059        15  0.185954
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1396         6183         6181         2  0.032352
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1401         9197         9191         6  0.065260
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1403         6089         6083         6  0.098587
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1404         6094         6075        19  0.312269
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1405         8704         8700         4  0.045966
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1409         6548         6545         3  0.045826
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1411        11704        11663        41  0.350922
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1421         9028         9014        14  0.155193
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1424         5916         5910         6  0.101471
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1428         6589         6566        23  0.349677
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1429         6276         6272         4  0.063755
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_142         8035         8025        10  0.124533
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1432         5971         5970         1  0.016749
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1433         8460         8440        20  0.236686
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1435         6305         6304         1  0.015862
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1437        15261        15231        30  0.196773
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_143         9009         8990        19  0.211123
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1441         6558         6551         7  0.106797
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_144         5895         5879        16  0.271785
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1451         9220         9203        17  0.184552
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1456         8212         8206         6  0.073091
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1457         6948         6940         8  0.115207
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1460         6595         6587         8  0.121378
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1464         6680         6672         8  0.119832
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1466         6713         6712         1  0.014898
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1467         6576         6568         8  0.121729
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1472         5701         5698         3  0.052636
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1473         8015         8010         5  0.062402
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1476         9408         9372        36  0.383387
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1483         6466         6460         6  0.092836
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_148         9163         9158         5  0.054582
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1491         6131         6130         1  0.016312
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1495         6135         6122        13  0.212124
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1500         5855         5835        20  0.342173
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_150         7357         7354         3  0.040786
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1511        11756        11742        14  0.119159
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1513         6840         6832         8  0.117028
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1517         7193         7182        11  0.153043
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1521         8258         8254         4  0.048450
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1522         6217         6198        19  0.306081
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1523        12787        12766        21  0.164364
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1527         7283         7277         6  0.082418
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1532         7297         7281        16  0.219509
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1535         6674         6650        24  0.360252
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1537         6938         6936         2  0.028831
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_153         6775         6767         8  0.118151
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1546         8936         8933         3  0.033578
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1553         9245         9226        19  0.205728
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1554         6181         6180         1  0.016180
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1557         6669         6666         3  0.044994
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1558         5810         5781        29  0.500388
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1559         5744         5740         4  0.069662
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1563         7818         7815         3  0.038380
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1569         6150         6142         8  0.130166
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1570         7334         7325         9  0.122791
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1571         6204         6201         3  0.048368
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1573         7474         7466         8  0.107095
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1574         5976         5942        34  0.570566
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1577         6590         6588         2  0.030354
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1578         6066         6047        19  0.313713
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1579         6804         6803         1  0.014698
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1580         6628         6599        29  0.438497
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1581         6215         6172        43  0.694276
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1582         8623         8595        28  0.325241
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1583         6173         6172         1  0.016201
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_158         5750         5750         0  0.000000
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1591         5928         5912        16  0.270270
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1593         7374         7369         5  0.067829
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1599         8859         8841        18  0.203390
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_159         6767         6763         4  0.059128
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1604         7019         7003        16  0.228213
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1605         5845         5843         2  0.034223
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1610         9303         9294         9  0.096790
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1618         7393         7380        13  0.175997
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1619         6281         6272         9  0.143392
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1620         5973         5970         3  0.050239
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1623         6048         6037        11  0.182044
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1625         9158         9152         6  0.065538
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1628         6498         6495         3  0.046179
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1632         6236         6206        30  0.482238
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1637         6241         6233         8  0.128267
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_164         6578         6575         3  0.045617
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1650         6224         6214        10  0.160798
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1669         6006         6003         3  0.049963
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_167         6139         6139         0  0.000000
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1690         6491         6463        28  0.432299
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1691         6456         6450         6  0.092980
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1693         7346         7342         4  0.054466
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1694         6237         6230         7  0.112296
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1696        14392        14353        39  0.271352
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1698         7392         7387         5  0.067664
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt    chr1_S1_16         6006         6002         4  0.066622
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1700         7959         7954         5  0.062842
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1703         6231         6223         8  0.128473
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1705         6841         6835         6  0.087745
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1708         8970         8957        13  0.145033
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1711         7463         7427        36  0.483546
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1714         6960         6943        17  0.244552
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1718         5853         5851         2  0.034176
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1725         8473         8465         8  0.094462
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1726         8024         8010        14  0.174629
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1735         6163         6146        17  0.276221
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1736         7979         7934        45  0.565575
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1737         8548         8534        14  0.163915
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_173         7621         7601        20  0.262778
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1741         8334         8328         6  0.072020
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1745         6420         6416         4  0.062325
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1746         9006         8983        23  0.255712
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1756         6311         6309         2  0.031696
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1765         6899         6896         3  0.043494
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1770        12384        12360        24  0.193986
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1772         5838         5838         0  0.000000
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1776         7538         7532         6  0.079628
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_177         8693         8687         6  0.069045
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1782         7570         7564         6  0.079292
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1788         5972         5971         1  0.016746
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1791         6131         6130         1  0.016312
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1792         7306         7269        37  0.507719
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1798         7227         7220         7  0.096906
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt   chr1_S1_179         9104         9086        18  0.197911
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt    chr1_S1_17         5961         5954         7  0.117499
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1801         5947         5945         2  0.033636
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1802         6785         6783         2  0.029481
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1803         6115         6112         3  0.049072
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1804         8100         8083        17  0.210097
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1806         6767         6752        15  0.221910
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1808         8678         8641        37  0.427276
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1821         8245         8217        28  0.340177
GWFA_err15%_60k.txt  GWFA_err15%_60k_github.txt  chr1_S1_1822         5852         5834        18  0.308061
