              File1                       File2          Case  File1_Value  File2_Value  AbsError   SMAPE(%)
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1170        18535        18491        44   0.237671
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1174         9516         9492        24   0.252525
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1175         8872         8856        16   0.180505
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1177         9993         9987         6   0.060060
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1178        10779        10758        21   0.195013
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_117         8644         8635         9   0.104173
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1181         7764         7739        25   0.322518
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1182         9839         9828        11   0.111863
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1184         9997         9976        21   0.210284
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1185        10679        10665        14   0.131184
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1186         9767         9745        22   0.225502
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1187        11532        11518        14   0.121475
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1192        10040        10038         2   0.019922
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1194        18476        18429        47   0.254708
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1195         7794         7788         6   0.077012
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt    chr1_S1_11         8323         8314         9   0.108193
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1201         9350         9345         5   0.053490
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1204        16528        16513        15   0.090796
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1207         9694         9671        23   0.237542
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1208         9260         9234        26   0.281172
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1212        12250        12237        13   0.106179
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1213         7849         7841         8   0.101976
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1216         7839         7814        25   0.319428
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_121         8704         8695         9   0.103454
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1220        10853        10823        30   0.276804
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1223         8914         8912         2   0.022439
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1225        10615        10608         7   0.065966
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1226         8219         8215         4   0.048680
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1232         9330         9310        20   0.214592
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1233         9747         9739         8   0.082110
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1235        11026        11013        13   0.117973
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1236        16467        16416        51   0.310191
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1237        20245        20201        44   0.217574
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1239         7977         7967        10   0.125439
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_123         8757         8749         8   0.091397
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1242         8796         8791         5   0.056860
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1244        10055        10022        33   0.328734
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1246        10605        10569        36   0.340040
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1251         7745         7725        20   0.258565
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1252         8446         8425        21   0.248948
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1255         8806         8779        27   0.307080
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1257        11850        11826        24   0.202737
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_125         7642         7632        10   0.130941
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1260         8047         8036        11   0.136790
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1264         8440         8399        41   0.486965
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1265         7726         7716        10   0.129517
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1267         7831         7816        15   0.191730
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1273         8685         8678         7   0.080631
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1274         9670         9641        29   0.300347
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1276         9219         9189        30   0.325945
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1282        10525        10513        12   0.114079
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1284        11118        11096        22   0.198073
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1285        16314        16274        40   0.245489
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1287        10736        10729         7   0.065222
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1289         8265         8256         9   0.108952
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_128         7932         7904        28   0.353625
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1291         8107         8103         4   0.049352
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1296         8068         8065         3   0.037191
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1297         7861         7835        26   0.331295
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1298         9712         9693        19   0.195826
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt    chr1_S1_12        11405        11342        63   0.553919
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1303         8785         8767        18   0.205105
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1305         8192         8176        16   0.195503
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_130        11654        11641        13   0.111612
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1310         9683         9658        25   0.258518
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1312         8091         8074        17   0.210331
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1316         9872         9861        11   0.111488
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_131        11746        11735        11   0.093693
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1322        12254        12248         6   0.048976
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1324         9124         9100        24   0.263389
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1325         9698         9688        10   0.103167
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1327        14181        14149        32   0.225909
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1328         8260         8254         6   0.072666
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1331         9176         9155        21   0.229120
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1332         7858         7855         3   0.038185
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1336         8813         8808         5   0.056750
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1343         7837         7830         7   0.089360
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1346         8186         8178         8   0.097776
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1349         8803         8797         6   0.068182
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1351         9885         9864        21   0.212669
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1353         9691         9684         7   0.072258
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1356         9295         9267        28   0.301692
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1363        10595        10587         8   0.075536
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1365        10015        10007         8   0.079912
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1366        10124        10114        10   0.098824
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1369        12502        12483        19   0.152091
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1374         7770         7751        19   0.244830
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1375        10965        10957         8   0.072986
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1376         9097         9079        18   0.198063
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1379         9259         9244        15   0.162136
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_137         9293         9287         6   0.064586
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1382         7770         7753        17   0.219030
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1383        11387        11349        38   0.334272
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1384        11889        11880         9   0.075729
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1385         7814         7813         1   0.012798
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1389         8835         8816        19   0.215285
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1396         7794         7791         3   0.038499
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt    chr1_S1_13         7840         7834         6   0.076560
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1401         7811         7796        15   0.192221
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1403         8733         8726         7   0.080188
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1404        11075        11037        38   0.343705
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1405        12249        12232        17   0.138883
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1409        14562        14519        43   0.295726
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1411         9610         9605         5   0.052043
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1416        11830        11821         9   0.076107
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1421        18381        18347        34   0.185145
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1422         8513         8508         5   0.058751
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1424        10775        10770         5   0.046414
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1425         8280         8271         9   0.108755
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1428         8707         8696        11   0.126415
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1429         9141         9122        19   0.208071
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_142         8948         8911        37   0.414357
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1432         9253         9246         7   0.075680
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1433         8194         8169        25   0.305567
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1435         9672         9666         6   0.062054
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1437         8629         8624         5   0.057961
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1439         8924         8899        25   0.280536
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_143         8246         8230        16   0.194222
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1441        10957        10952         5   0.045643
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_144         9735         9713        22   0.226244
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1451         8142         8140         2   0.024567
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1456         7714         7700        14   0.181653
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1457         9242         9234         8   0.086599
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1460         7806         7791        15   0.192345
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1462        10636        10623        13   0.122301
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1463         8782         8774         8   0.091137
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1464        11030        11024         6   0.054412
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1466        11857        11851         6   0.050616
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1467         9097         9080        17   0.187050
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1472         7732         7707        25   0.323855
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1473        12301        12265        36   0.293088
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1476         8642         8624        18   0.208502
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1481         9846         9841         5   0.050795
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1483         8172         8166         6   0.073448
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1487         8135         8127         8   0.098389
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_148         8276         8251        25   0.302535
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1491         9634         9629         5   0.051913
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1500         7645         7640         5   0.065424
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_150         8297         8286        11   0.132666
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1511        14562        14535        27   0.185586
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1513         9694         9685         9   0.092884
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1517        11690        11664        26   0.222660
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1521        11710        11699        11   0.093981
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1522        12160        12120        40   0.329489
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1523         8181         8178         3   0.036677
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_152        10938        10915        23   0.210497
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1532         8553         8545         8   0.093578
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1535        14104        14068        36   0.255573
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1537        10653        10641        12   0.112708
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1538        10601        10594         7   0.066053
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_153         7778         7776         2   0.025717
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1549         8149         8116        33   0.405779
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1550         8835         8830         5   0.056609
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1552         7778         7775         3   0.038578
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1553        11557        11542        15   0.129876
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1554        10584        10556        28   0.264901
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1555        11724        11712        12   0.102407
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1557        10874        10870         4   0.036792
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1558         8241         8241         0   0.000000
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1559         9679         9670         9   0.093028
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_155        10130        10121         9   0.088884
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1560        14384        14341        43   0.299391
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1563        12417        12410         7   0.056390
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1569         8231         8165        66   0.805074
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1570         9827         9798        29   0.295541
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1571         7843         7812        31   0.396040
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1573         9365         9351        14   0.149605
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1574        10024        10012        12   0.119784
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1576         7682         7674         8   0.104194
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1577        15859        15841        18   0.113565
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1578        10994        10963        31   0.282370
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1579         8135         8124        11   0.135310
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1580         7874         7856        18   0.228862
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1581        10475        10468         7   0.066848
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1582         8152         8147         5   0.061353
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1583        10087        10081         6   0.059500
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1586         9173         9163        10   0.109075
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1588         9208         9202         6   0.065182
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_158         9649         9624        25   0.259430
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1591        10830        10819        11   0.101621
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1593         8707         8693        14   0.160920
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1599         8179         8175         4   0.048918
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt   chr1_S1_159        11505        11505         0   0.000000
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1604        14717        14690        27   0.183630
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1605        14445        14418        27   0.187091
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1610         8162         8154         8   0.098063
GWFA_err15%_80k.txt  GWFA_err15%_80k_github.txt  chr1_S1_1611         8783         8777         6   0.068337
