             File1                      File2           Case  File1_Value  File2_Value  AbsError   SMAPE(%)
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10597          200          200         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10602         1162         1159         3   0.258509
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10616         1114         1114         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10639          388          388         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10643          607          607         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10647         1899         1899         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10652          389          389         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10665          189          189         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10683         1127         1127         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10695          205          205         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10709         1309         1309         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10721          794          794         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10725         2392         2391         1   0.041815
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10737          606          605         1   0.165153
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10764          410          410         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10782         2562         2562         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10785          780          780         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10800          768          768         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10808          626          617         9   1.448109
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10811          812          812         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1082         2295         2290         5   0.218103
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10831          567          567         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10842          236          236         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10846          581          581         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10889          811          811         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10896          768          768         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10899          412          412         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10919          559          559         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1091          407          407         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10939          461          440        21   4.661487
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10942         4168         4165         3   0.072003
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10951          379          379         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10952          401          382        19   4.853129
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1097         1749         1749         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10993         1616         1615         1   0.061900
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10997         1119         1116         3   0.268456
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_10999          219          219         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt  chr1_S1_11017          807          807         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_112          588          573        15   2.583979
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1144         1786         1786         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1158          799          798         1   0.125235
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1163         1316         1303        13   0.992745
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1172          749          749         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_120          191          191         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1214          382          382         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1235          777          777         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_123          741          741         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1243          763          763         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1252          192          192         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1266          232          206        26  11.872146
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1277          384          384         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1280          606          606         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1309         2022         2021         1   0.049468
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1310          208          193        15   7.481297
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1319         1605         1604         1   0.062325
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_131         1840         1840         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1320         1155         1155         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1321         1366         1364         2   0.146520
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1322          582          582         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1330         1131         1131         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1336          189          189         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1339          789          789         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1343          415          415         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1348          580          580         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1357         2476         2472         4   0.161681
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_136          613          608         5   0.819001
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1372          209          209         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1377          381          381         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1380         1191         1179        12   1.012658
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1384         1525         1524         1   0.065595
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1399         1471         1471         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1403         1364         1364         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1407         1166         1162         4   0.343643
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1411          572          572         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_141          209          207         2   0.961538
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1421         1662         1657         5   0.301296
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1426         1694         1694         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1438         1812         1811         1   0.055203
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1440         1322         1322         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1443          766          766         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1447         1090         1090         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1450          813          813         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1467          207          194        13   6.483791
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1468          862          862         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1473         2380         2378         2   0.084069
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1479          190          190         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1495          744          743         1   0.134499
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1500          225          201        24  11.267606
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1516          425          425         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1521          592          592         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1526          622          622         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1541          621          621         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1549          390          390         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1556          409          406         3   0.736196
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_158         3945         3940         5   0.126823
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1601         1317         1305        12   0.915332
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1626         1457         1457         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1628         1343         1343         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1631          589          589         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1637          780          780         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_164          396          396         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1680         1661         1660         1   0.060223
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1684          595          595         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1687         1776         1765        11   0.621293
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_168         1652         1651         1   0.060551
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1701          820          820         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1703          205          205         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1707          769          769         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1719          409          407         2   0.490196
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1726          576          562        14   2.460457
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1733          953          953         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1735         2171         2169         2   0.092166
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1740          415          415         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1748          398          396         2   0.503778
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_174         1150         1150         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1753          219          219         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1765          224          224         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_177          988          988         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1785          204          204         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1787          588          588         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1790          371          357        14   3.846154
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_181         2021         2021         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1824          576          576         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1834         1629         1629         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1847         2576         2575         1   0.038827
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1866         2285         2285         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1869          372          372         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_186         1111         1110         1   0.090050
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1875          409          409         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1885          759          757         2   0.263852
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1895          804          803         1   0.124456
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1897          399          399         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1914          569          569         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1928          203          203         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1936         1324         1324         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1938          392          392         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1946         1158         1158         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1958          609          609         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1966         1645         1644         1   0.060809
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1973          599          599         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_1996         1152         1152         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2007          391          391         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2008          184          183         1   0.544959
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2034         1690         1690         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2056          193          193         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2069          211          188        23  11.528822
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_206          777          776         1   0.128783
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2081         1617         1616         1   0.061862
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2089         2142         2141         1   0.046696
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2095          365          365         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2098          948          948         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2100          604          604         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2105         2099         2085        14   0.669216
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2110          755          755         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2132          187          187         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2144          212          212         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_214         1840         1838         2   0.108755
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2150          389          389         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2153         1669         1669         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2158          221          221         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2175          567          567         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2178         1554         1528        26   1.687216
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2179         1138         1137         1   0.087912
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2183          189          189         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2191          584          584         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2199          968          968         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2201          995          995         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2251         1183         1182         1   0.084567
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2267          212          212         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_226          205          205         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2272          625          625         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2275         1173         1173         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2279          400          399         1   0.250313
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2285         2014         2012         2   0.099354
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2300          215          215         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2308          956          956         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_231          396          392         4   1.015228
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2320          204          195         9   4.511278
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2321         2135         2135         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2340          268          267         1   0.373832
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2349         1690         1686         4   0.236967
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2362         1313         1297        16   1.226054
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2366         1782         1782         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2375         3159         3158         1   0.031661
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2379          838          826        12   1.442308
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2385         2045         2044         1   0.048912
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2394          231          231         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt     chr1_S1_23          198          198         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2413          208          208         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2423          927          927         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2432          584          583         1   0.171380
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2449          563          563         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_244          204          204         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt    chr1_S1_246          607          591        16   2.671119
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2470         2483         2483         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2473          443          435         8   1.822323
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2474          401          401         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2484          291          290         1   0.344234
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2502          226          222         4   1.785714
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2511         1099         1099         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2525          384          381         3   0.784314
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2529         1893         1893         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2541          220          220         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2553          632          632         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2568          981          981         0   0.000000
GWFA_err5%_20k.txt  GWFA_err5%_20k_github.txt   chr1_S1_2569          948          948         0   0.000000
