              File1                       File2          Case  File1_Value  File2_Value  AbsError  SMAPE(%)
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1251         4393         4370        23  0.524934
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1256         3940         3939         1  0.025384
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1263         4616         4609         7  0.151762
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1265         4714         4689        25  0.531745
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1271         7562         7542        20  0.264831
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1277         4077         4076         1  0.024531
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1284         5848         5845         3  0.051313
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1285         3996         3993         3  0.075103
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1291         6327         6323         4  0.063241
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1292         4679         4666        13  0.278224
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1298         5098         5070        28  0.550747
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt    chr1_S1_12         5465         5451        14  0.256504
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1301         4383         4382         1  0.022818
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1314         4065         4049        16  0.394380
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1319         4358         4356         2  0.045903
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1325         5018         5018         0  0.000000
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1327         4452         4450         2  0.044934
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1328         3926         3920         6  0.152944
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1329         3926         3924         2  0.050955
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_132         3903         3896         7  0.179510
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1333         3958         3955         3  0.075825
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1341         5156         5136        20  0.388651
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1343         4640         4636         4  0.086244
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1346         4775         4770         5  0.104767
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1348         5909         5902         7  0.118534
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1358         4340         4339         1  0.023044
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1359         4179         4179         0  0.000000
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1362         4146         4142         4  0.096525
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1369         4470         4467         3  0.067137
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_138         5108         5104         4  0.078339
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1396         3936         3933         3  0.076249
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1399         5798         5790         8  0.138074
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1400         4475         4474         1  0.022349
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1405         3908         3906         2  0.051190
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1411         3893         3890         3  0.077091
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1412         5447         5439         8  0.146978
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1415         6119         6114         5  0.081746
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1418         3893         3892         1  0.025690
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1424         4428         4427         1  0.022586
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1425         3789         3786         3  0.079208
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_142         5072         5069         3  0.059166
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1433         7867         7857        10  0.127194
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1454         4948         4945         3  0.060649
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1468         4159         4136        23  0.554551
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1478         4149         4145         4  0.096455
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1484         6130         6125         5  0.081599
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1486         5071         5044        27  0.533861
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1488         4607         4602         5  0.108589
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_148         5509         5492        17  0.309063
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1492         4454         4436        18  0.404949
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1502         4011         4009         2  0.049875
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1505         5529         5520         9  0.162911
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1507         3865         3863         2  0.051760
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1516         3856         3854         2  0.051881
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1532         4094         4093         1  0.024429
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1539         4698         4694         4  0.085179
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1540         3934         3932         2  0.050852
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1546         5288         5283         5  0.094598
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1555         4067         4064         3  0.073792
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1558         5245         5240         5  0.095374
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_155         5304         5275        29  0.548256
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1563         4667         4667         0  0.000000
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1566         4793         4762        31  0.648875
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_157         5221         5201        20  0.383803
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1583         8389         8355        34  0.406116
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1589         3879         3878         1  0.025783
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1597         3931         3927         4  0.101807
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1601         6326         6299        27  0.427723
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1613         6228         6222         6  0.096386
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1625         4671         4668         3  0.064247
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1627         4343         4339         4  0.092145
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1637         3917         3912         5  0.127730
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1638         3921         3917         4  0.102067
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1644         8874         8859        15  0.169176
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1650         4187         4182         5  0.119489
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1653         4237         4230         7  0.165348
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1655         4209         4208         1  0.023761
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1661         4216         4207         9  0.213701
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1668         3938         3936         2  0.050800
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1675         3978         3972         6  0.150943
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_167         4384         4379         5  0.114116
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1689         6077         6071         6  0.098782
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1693         4482         4464        18  0.402414
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1697         4241         4233         8  0.188813
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1704         6172         6170         2  0.032410
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_170         4592         4585         7  0.152555
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1711         5480         5476         4  0.073019
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1712         3870         3866         4  0.103413
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1719         4462         4462         0  0.000000
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_171         8775         8771         4  0.045594
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1720         4664         4662         2  0.042891
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1722         4188         4168        20  0.478698
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1724         3991         3989         2  0.050125
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1725         5240         5233         7  0.133677
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1728         5008         4986        22  0.440264
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1730         4721         4711        10  0.212044
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1733         5409         5398        11  0.203572
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1734         4900         4870        30  0.614125
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1742         3894         3893         1  0.025684
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1747         9846         9827        19  0.193158
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1750         4827         4820         7  0.145123
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1753         9085         9070        15  0.165244
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1759         5309         5306         3  0.056524
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1760         3906         3900         6  0.153728
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1761         5407         5402         5  0.092515
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1765         5028         5023         5  0.099493
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1772         7252         7247         5  0.068970
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1777         5531         5524         7  0.126640
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1778         3951         3950         1  0.025313
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1783         4631         4606        25  0.541301
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1792         8982         8959        23  0.256396
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1793         3942         3939         3  0.076132
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1799         4158         4136        22  0.530504
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1804         8849         8837        12  0.135701
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1806         4366         4355        11  0.252265
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1818         6262         6247        15  0.239827
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1820         4114         4109         5  0.121610
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1822         4105         4104         1  0.024364
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1825         3864         3859         5  0.129483
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1827         5549         5546         3  0.054078
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1829         4649         4602        47  1.016106
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1836         5213         5212         1  0.019185
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1842         4020         4004        16  0.398804
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1843         6404         6400         4  0.062480
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1848         4503         4482        21  0.467446
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_184         4180         4169        11  0.263505
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_185         4342         4340         2  0.046072
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1877         4911         4909         2  0.040733
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1884         5785         5780         5  0.086468
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt    chr1_S1_18         3931         3902        29  0.740457
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1906         6234         6216        18  0.289157
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_191         3939         3927        12  0.305111
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1922         4009         4008         1  0.024947
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1929         4383         4371        12  0.274160
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_192         3857         3854         3  0.077811
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1939         3938         3937         1  0.025397
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_193         3989         3984         5  0.125423
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1943         4517         4512         5  0.110754
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1945         8029         8020         9  0.112157
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_195         4376         4375         1  0.022855
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1962         5592         5579        13  0.232746
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1975         6054         6050         4  0.066094
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1977         3915         3913         2  0.051099
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_197         3885         3885         0  0.000000
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1987         4259         4258         1  0.023482
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1990         4784         4782         2  0.041815
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_1992         4185         4171        14  0.335089
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2007         5234         5232         2  0.038219
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_200         7318         7302        16  0.218878
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2010         4748         4738        10  0.210837
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2023         4536         4529         7  0.154440
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2026         8266         8257         9  0.108939
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2029         3895         3894         1  0.025677
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2031         4423         4409        14  0.317029
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2034         7387         7372        15  0.203266
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2037         5956         5953         3  0.050382
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_204         4413         4397        16  0.363224
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2058         4078         4068        10  0.245519
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2069         5489         5486         3  0.054670
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2071         5600         5598         2  0.035721
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2073         5497         5491         6  0.109210
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2088         4699         4698         1  0.021283
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2095         4997         4988         9  0.180270
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt    chr1_S1_20         3895         3873        22  0.566426
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2100         5553         5551         2  0.036023
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2108         6208         6207         1  0.016110
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_210         4721         4714         7  0.148384
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2117         4390         4388         2  0.045568
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2126         4291         4285         6  0.139925
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2129         4564         4561         3  0.065753
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2130         4553         4547         6  0.131868
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2134         4917         4913         4  0.081384
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2139         8620         8609        11  0.127692
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2142         4024         3991        33  0.823456
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_214         4243         4238         5  0.117911
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2151         4190         4181         9  0.215028
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2153         4508         4507         1  0.022185
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2157         3901         3892         9  0.230977
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2162         4004         4003         1  0.024978
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2169         4485         4483         2  0.044603
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2172         4925         4919         6  0.121902
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_217         4930         4927         3  0.060870
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2182         3901         3897         4  0.102590
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2187         4092         4067        25  0.612820
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2194         4614         4601        13  0.282149
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt    chr1_S1_21         4535         4531         4  0.088242
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2203         4108         4106         2  0.048697
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt   chr1_S1_221         4460         4456         4  0.089726
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2232         5329         5322         7  0.131443
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2239         3970         3969         1  0.025192
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2248         4587         4585         2  0.043611
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2250         5461         5451        10  0.183284
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2251         3914         3905         9  0.230208
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2258         5033         5005        28  0.557880
GWFA_err15%_40k.txt  GWFA_err15%_40k_github.txt  chr1_S1_2264         4016         4015         1  0.024903
